filename,class,class_id,name_vi,name_en,width,height,md5,size_bytes
Văn Miếu Quốc Tử Giám - di tích lịch sử văn hóa nổi tiếng Hà Nội - Natudo.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,796fcb6b5bb30adedb8ac1a687927d59,40635
Văn Miếu Quốc Tử Giám - trường Đại học đầu tiên của Việt Nam.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,04379c4d5a89350c1c86653d4910fb50,37424
"Văn Miếu Quốc Tử Giám Hà Nội, Việt Nam.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6d6883c5f9e9a723753e9fe326b6ce8c,34729
Văn Miếu Quốc Tử Giám Hà Nội_ Tinh hoa đạo học _ Cẩm nang 2025-001.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8cc629566884f6cdd726154a051b2409,36984
Văn Miếu Quốc Tử Giám Hà Nội_ Tinh hoa đạo học _ Cẩm nang 2025.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,438b760d1cc1ff468b0711ba39f71f0d,30361
"Văn Miếu Quốc Tử Giám Tham Quan, Giờ Mở Cửa, Giá Vé 2026 - Tour.Pro.Vn.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6eab9a68e7daf264442629b3f6806383,29448
Văn Miếu Quốc Tử Giám – Biểu Tượng Văn Hiến Ngàn Năm Và Điểm Tham Quan Văn  Hóa Hút Khách Nhất Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9b87b73a13f63a703e48b5eccbb49145,33866
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-001.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7712b80621848974af073fecfc28562b,35138
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-002.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e916026784f54613de7c812cd85ea594,40971
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-003.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4edd771fadae1cb7763ed51eb6f60e63,34149
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-004.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,859c3d7730210118ffe7870b5a1bb417,42400
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-005.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4bae58a071158d8d5956a2bbb1baa0c2,40569
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô-006.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,c1692eb397c467de3a338da134a1dd3b,26138
Văn Miếu Quốc Tử Giám – Hành trình khám phá tại Thủ đô.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,d784aa78b28cc652c0769ea3a2dbef39,41723
"Văn Miếu Quốc Tử Giám, Du lịch Văn Miếu Quốc Tử Giám.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,918c7a6152bab6df616f48cee3fb23ce,35409
"Văn Miếu Quốc Tử Giám, điểm đến không thể bỏ qua giữa lòng Hà Nội-001.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f6f8863acd0ba1e2ed97b9821f7e7329,32711
"Văn Miếu Quốc Tử Giám, điểm đến không thể bỏ qua giữa lòng Hà Nội.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,aa2eeb062c65b0534f8e07f1d308fabb,35529
Văn Miếu Quốc Tử Giám_ Di sản văn hóa cổ kính giữa lòng Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8a48bef7f86a348dea32ea903ea93d7e,40739
"Văn Miếu Quốc Tử Giám_ Giá vé, Hình ảnh, Thông tin tham quan 2025 _ Green SM-001.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,2df5298d77d46a6d5bbec6555a31328b,37818
"Văn Miếu Quốc Tử Giám_ Giá vé, Hình ảnh, Thông tin tham quan 2025 _ Green SM-002.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7d732aa5a928d14ef6837459b4ef6c41,37408
"Văn Miếu Quốc Tử Giám_ Giá vé, Hình ảnh, Thông tin tham quan 2025 _ Green SM-003.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3913722bf1261ec423c2b14918c30094,34628
"Văn Miếu Quốc Tử Giám_ Giá vé, Hình ảnh, Thông tin tham quan 2025 _ Green SM.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,c0d0258e1576e7fded65ffc8ab19eca5,38160
"Văn Miếu Quốc Tử Giám_ Lịch sử, kiến trúc, giá vé 2026-001.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9d68e3ad03ed70cea3cbc2f6442c83ba,36162
"Văn Miếu Quốc Tử Giám_ Lịch sử, kiến trúc, giá vé 2026-002.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b0f2616e91d72bc9b6f88e9f6e0a7c87,40469
"Văn Miếu Quốc Tử Giám_ Lịch sử, kiến trúc, giá vé 2026.jpg",van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6f842d3cf1ca3d841170d981520aeda5,37566
Văn Miếu Quốc Tử Giám_ Điểm tham quan lý tưởng khi du lịch Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,42108da94008fc19b39de9949eb9bcff,35510
Văn Miếu – Quốc Tử Giám (Đống Đa – Hà Nội) – Chốn Thiêng.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3835790b67c9de9c091ecccedf0f8d53,39799
Văn Miếu – Quốc Tử Giám đón hơn 1 triệu du khách trong 6 tháng đầu năm.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,516dda2e40cb12e9bcc2d1b93816e075,31933
Văn Miếu – Quốc Tử Giám đón hơn 300 nghìn lượt khách tham quan trong 6 ngày  đầu Xuân Bính Ngọ – Cổng thông tin Sở Văn Hóa Thể Thao Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7cf9e8f8fc9cbfadbd2092e34f22e62d,40537
Văn Miếu – Quốc Tử Giám – Cổng thông tin Sở Văn Hóa Thể Thao Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f6f596a2a884c36bd235c013d2c0d8be,30488
Văn Miếu – Quốc Tử Giám – Wikipedia tiếng Việt.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8d9e0924d36466ad16e275d456d6ac35,41399
Văn Miếu-Quốc Tử Giám góp phần cho sự phát triển của du lịch Hà Nội.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,c1e22b4efdac80d6f51fd7e7a29475ec,33658
Văn Miếu-Quốc Tử Giám là di tích quốc gia đặc biệt-Du lịch Nam Phương  Caravan & Teambuilding.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0cfb324cc75fe6eb9acfee18a1a53287,32276
Văn Miếu-Quốc Tử Giám.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9b03c36a3dbb9aa260b0a36b0c00a689,30521
Vé Văn Miếu Quốc Tử Giám tại Hà Nội - Klook Việt Nam.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4f34bdb5e67438d1d0ff2624c127c85a,39965
Workshop_ “Ký họa không gian” - Văn Miếu Quốc Tử Giám - Tạp chí Kiến Trúc.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,a86ed24e0cb99a0a87b7f73cc6f6898e,33845
tranh-theu-van-mieu-quoc-tu-giam-ha-noi-ms10893 - Tranh thêu tay Huế.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,531139e6ce1b7957154b6cf9359bc0c2,27896
van_mieu_0003.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,512aeb72352784cff1acef4a31f7555d,37656
van_mieu_0005.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,50dd1eaa9880f26c17c59cd6e5fc9ebe,39801
van_mieu_0007.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f240a4ea8fd2ea6362f2412f1373568e,33008
van_mieu_0008.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,716fa52dced48b169688f919134d989a,33825
van_mieu_0009.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,df00d0fb29c5493d29ff90cfa5c70c8e,32626
van_mieu_0010.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6795c16d8142f2958e096bb2100ad90c,37027
van_mieu_0021.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,49433d3a6c06852bb359f425513d4cde,44159
van_mieu_0023.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0f58adfa750c011116a28bbe8c39150d,34555
van_mieu_0028.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,92c21042491badf40d456994e54d0800,36802
van_mieu_0030.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f8ddf1ec14c8cf079cc84a43b8e44b42,35116
van_mieu_0031.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,68a86891b9c48168ceae1c5029fd0909,31839
van_mieu_0032.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,04ddb741469eb94bf562d8d0c10fffbe,38906
van_mieu_0036.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,728766a6170ecb86d4cdbeacb0c7ad8a,42237
van_mieu_0037.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,41eb21a7ec278e2d661016f79a45ad07,38576
van_mieu_0040.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9431d1c970324b13c93e6688abec3a03,41837
van_mieu_0042.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0e429ed5ecb4157a80c667ac428d24f3,40849
van_mieu_0043.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7d54b1939bd8402293c136ca80d340be,41407
van_mieu_0046.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,79e156b595ec40cc298726d07e17d68a,37863
van_mieu_0050.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,a7d474b09e7978cda97cb9aa69169a2f,39672
van_mieu_0051.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4b6594c097dd23b16503f937524d53b3,41255
van_mieu_0058.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3788bcbe2e483e6b4a6296c634ab3b77,42072
van_mieu_0061.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e1bebd6e9037401a348636153bc4258e,38994
van_mieu_0062.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,cdcda65f89f82a48d6642e4c6aa5fefc,42711
van_mieu_0068.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8cd455c2697677e3a33dccec1f00a625,41281
van_mieu_0073.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,cef5d29e34ec024c27995d490abaf267,32585
van_mieu_0074.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,307b6095eef9f14492f1521e5c05cab9,23988
van_mieu_0075.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,2d9df48e79486dffd86118d68b0e38a7,26130
van_mieu_0077.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e3cce266bfc7ea661e82ead421f32fa1,34935
van_mieu_0078.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,2c81600ca4aceec81ca464b040ba4d8b,26361
van_mieu_0080.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,daab2e8f631275b841e1074cef7ea744,26264
van_mieu_0081.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,418897def51739cd604f2fbf11089ebb,23001
van_mieu_0082.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4ed85feb83ca912b45d36b57118b5910,31406
van_mieu_0083.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b2920fbea0b1d4207d342b2e95820510,24622
van_mieu_0084.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b966cf1e7c05c5b8f36d0d38bf3a9bd2,25719
van_mieu_0139.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e9581bb2841cde5ccebae6b96c65aa2a,27903
van_mieu_aug_00160.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,d6b4ecb8980c63a6243618be4d088d5b,37276
van_mieu_aug_00161.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,a423ba7a00a01651e4fd748d927a050a,29686
van_mieu_aug_00162.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1ad69f9193250fe304c1f410ae29e8dd,23011
van_mieu_aug_00163.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,af73be4228850c24cd989412749dbde5,27523
van_mieu_aug_00164.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,5f2b0dc3d0fe706720fd9e2ee4194ce7,20168
van_mieu_aug_00165.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,aa79c7b5b9daae23e49c99ffbc76315a,17736
van_mieu_aug_00166.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,fc63efcc4ddabf103b33a3d62eb42edf,26781
van_mieu_aug_00167.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b6e58de67fee636c4dfc7ec17ff3f47c,26599
van_mieu_aug_00168.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,d20f1d04868601f701db7a27fb3b2b58,35624
van_mieu_aug_00169.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8f08f48302026dc1a85a0df556731ac8,28259
van_mieu_aug_00170.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0c0ae1269b59dbaa19aebe087e70cabf,24169
van_mieu_aug_00171.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,94ccbe1cd138f0a3ab96db90bc4689b8,38733
van_mieu_aug_00172.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,acbae1528bafdc919e42ca11bb9edb10,25975
van_mieu_aug_00173.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0fe076f8e8f7395f1d15700c4a1ad6e2,18932
van_mieu_aug_00174.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,80fe3bd8927ca05a338bdc6b57468145,27703
van_mieu_aug_00175.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6f55a1eddf7e7b46f605fa57905a7fa5,28532
van_mieu_aug_00176.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,2120507b6bd62a3543e0e772561e5b8a,25340
van_mieu_aug_00177.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4cb9ed5204522241c86cd5aecd050d82,17802
van_mieu_aug_00178.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9c1b01c93e9e9a268f8b594dd53af2f0,21525
van_mieu_aug_00179.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,23152411e8128012baa6acefca5a2462,15153
van_mieu_aug_00180.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6354353dac210e7c9344a1f1eed98e22,30699
van_mieu_aug_00181.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,dc37ea83292931a2e78b9f36902858df,31354
van_mieu_aug_00182.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,4d4d81175da9fb098fb381d144ff3716,40879
van_mieu_aug_00183.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1a61d3475754097f10c0de62384ff471,28732
van_mieu_aug_00184.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,29a87760bb3650aa5657bd8d69d9f666,29935
van_mieu_aug_00185.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,5a5ef2c055bc0ac4d6f2096ad9dd58ab,29207
van_mieu_aug_00186.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1551c48f626b241521777dde0b8c3ba7,18918
van_mieu_aug_00187.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,9e41c3f5acdbd15132203bf52e64b282,32878
van_mieu_aug_00188.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,130b40ab6350619b359a3b71675e935e,17607
van_mieu_aug_00189.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,401656b6fde473e4b7225570e01269fe,31894
van_mieu_aug_00190.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,170ea79aecd6f3e879b71f2d5db240cb,26693
van_mieu_aug_00191.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,991fa9230dd91f14c90f1ea095a65b19,27863
van_mieu_aug_00192.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b68947fd7fe3556bd194c41978c208fd,34161
van_mieu_aug_00193.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1d8846149e0e8db3428c7d520f6ace81,40354
van_mieu_aug_00194.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f54b867ce92407fa11d463410772941a,25168
van_mieu_aug_00195.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,64cb327f2be625b97005564f4f0487bb,25823
van_mieu_aug_00196.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,85b2e6f04c96be58282caef4b3086375,43742
van_mieu_aug_00197.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,29e8f941976ece7f6ada4a245c6ac549,34284
van_mieu_aug_00198.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,19f4bbc7c09904700b0a210984a51365,23197
van_mieu_aug_00199.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3753c1cd86b633e71664e3c1ca798286,28928
van_mieu_aug_00200.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f7badc4e43560547e5670f9029db34fa,23104
van_mieu_aug_00201.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,ac4958308734e0532f006db17644cb60,30468
van_mieu_aug_00202.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e650badb5c0cdd7265da0dedeb5b2104,21681
van_mieu_aug_00203.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,027e749ced500e0d8df5748534b29c38,19732
van_mieu_aug_00204.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0a6504c4cbe0b7b9550c3ac05a015f7e,18742
van_mieu_aug_00205.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,6745493d6ae57f72780e024db8b97798,22966
van_mieu_aug_00206.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e6a71460fbc5ae8267f2a2bd32f24e75,18389
van_mieu_aug_00207.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,19cda806b98fb50c2ed126bf1427a240,27383
van_mieu_aug_00208.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,0859b97d1979b207665dcb6791fe5464,20688
van_mieu_aug_00209.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,002f6b84a608feef3da21a58edda61d3,30402
van_mieu_aug_00210.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f9d7c0639dbd729630bc9b861c150ff9,25825
van_mieu_aug_00211.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,13f7c2709839fc77a14d48e5b25460a1,37672
van_mieu_aug_00212.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,5f6758293a83e63cfb89d9f5cdbc96a8,14962
van_mieu_aug_00213.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,79a8d8a0d240fff2c0dcb8e38d2a64a7,27912
van_mieu_aug_00214.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b60e12d6d275addbd503403e497bb17d,26643
van_mieu_aug_00215.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,5c8f3507763ec5bc7b68304dbf3b41e0,43822
van_mieu_aug_00216.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,cfbb582cf9a38261a31347f1631d3870,32405
van_mieu_aug_00217.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1ecec80766d12362c5a1d789006ecdda,48402
van_mieu_aug_00218.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,cac687ec55352fc17a60e4ccf8d49e9b,19295
van_mieu_aug_00219.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,666d4f021422a66f7cb11378e59940d3,34996
van_mieu_aug_00220.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,18c6cef939dcc5a81a9e8e2af6b151c2,24200
van_mieu_aug_00221.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7d23405cb290cd10fafba8f14ea9faf5,37818
van_mieu_aug_00222.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e6e1de7cf4b16e89becee630c0a1d49f,37221
van_mieu_aug_00223.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,be9f714970298d9e22b5d033f4d0a977,14959
van_mieu_aug_00224.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,8fdb6fb739b94e4492bbf4d9bec281ed,37022
van_mieu_aug_00225.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,1d0492d46902edf7fccc817374520780,19900
van_mieu_aug_00226.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,7be7298615ee9e235eabcb1deccc53ca,23506
van_mieu_aug_00227.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,532ce5cd1e3f04b13c7176f28700d2b6,29921
van_mieu_aug_00228.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,5a473a6b8de3ce0718e58aa9cf1437cd,28631
van_mieu_aug_00229.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,e3831a39cc5a6fc02771e6b9011fb18a,32834
van_mieu_aug_00230.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,06b056a58ee4786eed49c579b1ba5d28,19558
van_mieu_aug_00231.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3ff9ac1edf9402cf8bf674335c9f43e1,30650
van_mieu_aug_00232.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,f957292ab293279699c634ac064f7b91,28791
van_mieu_aug_00233.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,b25bf2a970402c46da0cd399dbb39f66,22115
van_mieu_aug_00234.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,114845fdde20fe6ebe27b9965ae46721,33200
van_mieu_aug_00235.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,495c640b958fcc645ed462253999f14a,30413
van_mieu_aug_00236.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,3ea8abc3ba5d29e0e9d6f15436ad6a89,33421
van_mieu_aug_00237.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,c12cfaf903bf577d8c389c8f101fbcaf,29454
van_mieu_aug_00238.jpg,van_mieu,7,Văn Miếu Quốc Tử Giám,Temple of Literature Hanoi,224,224,c32c4701fac06b7ea6d47badbcbc1538,37822
